1991;# doc = ahscomments.2.txt;;;;;;;;;;;;;;;;
1992;# speaker = Арина;;;;;;;;;;;;;;;;
1993;# sent = 141;;;;;;;;;;;;;;;;
2593;;...;...;PUNCT;;;;;;;;;;PUNCT;;;
2594;;;;;;;;;;;;;;;;;
2595;# sent = 218;;;;;;;;;;;;;;;;
2596;;Ой;ОЙ;INTJ;;;... _Ой_ , как;й;о;;;;;INTJ;ОЙ;INTJ;Й
2597;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
2598;;как;КАК;ADVPRO;;;Ой , _как_ эт;к;а;к;;;;ADV;КАК;ADV -;К
2599;"<distinct form=""";;;;;;;;;;;;;;;;
2600;<dist>;эт;;;;;;;;;;;;;;;
2601;""">";;;;;;;;;;;;;;;;
2602;;это;ЭТО;PART;;;эт _это_ , где;о;т;э;;;;PART;ЭТО;S n - acc sg;О
2603;</distinct>;;;;;;;;;;;;;;;;
2604;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
2605;;где;ГДЕ;ADVPRO;;;"это , _где_ , "" Королевы";е;д;г;;;;ADV;ГДЕ;ADV -;Е
2606;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
2607;;"""";"""";PUNCT;;;;;;;;;;PUNCT;;;
2608;;Королевы;КОРОЛЕВА;S f anim nom sg;;;"где , "" _Королевы_ крика "" ,";ы;в;е;л;о;р;S;КОРОЛЕВА;S f anim gen sg;А
2609;;крика;КРИК;S m inan gen sg;;;", "" Королевы _крика_ "" , вот";а;к;и;р;к;;S;КРИК;S m inan gen sg;К
2610;;"""";"""";PUNCT;;;;;;;;;;PUNCT;;;
2611;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
2612;;вот;ВОТ;PART;;;"крика "" , _вот_ .";т;о;в;;;;PART;ВОТ;PART;Т
2613;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
2614;;;;;;;;;;;;;;;;;
2615;# sent = 219;;;;;;;;;;;;;;;;
2616;;Боится;БОЯТЬСЯ;V ipf praes sg indic med 3p;;;. _Боится_ , что Трамп;я;с;т;и;о;б;V;БОЯТЬСЯ;V ipf praes sg indic - 3p;Я
2617;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
2618;;что;ЧТО;CONJ;;;Боится , _что_ Трамп запретит аборты;о;т;ч;;;;CONJ;ЧТО;CONJ;О
2619;;Трамп;ТРАМП;S m anim nom sg;;;Боится , что _Трамп_ запретит аборты .;п;м;а;р;т;;S;ТРАМП;S m anim nom sg;П
2620;;запретит;ЗАПРЕТИТЬ;V pf fut sg indic - 3p;;;, что Трамп _запретит_ аборты .;т;и;т;е;р;п;V;ЗАПРЕТИТЬ;V pf fut sg indic - 3p;Ь
2621;;аборты;АБОРТ;S m inan acc pl;;;что Трамп запретит _аборты_ .;ы;т;р;о;б;а;S;АБОРТ;S m inan acc pl;Т
2622;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
2623;;;;;;;;;;;;;;;;;
2624;# sent = 220;;;;;;;;;;;;;;;;
2625;# speaker = Арина;;;;;;;;;;;;;;;;
2626;# sent = 221;;;;;;;;;;;;;;;;
2627;"<distinct form=""";;;;;;;;;;;;;;;;
2628;<dist>;фига;;;;;;;;;;;;;;;
2629;""">";;;;;;;;;;;;;;;;
2630;;нифига;НИФИГА;PART;;;фига _нифига_ , если;а;г;и;ф;и;н;S;НИФИГ;S m inan gen sg;А
2631;</distinct>;;;;;;;;;;;;;;;;
2632;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
2633;;если;ЕСЛИ;CONJ;;;нифига , _если_ для американцев это;и;л;с;е;;;CONJ;ЕСЛИ;CONJ;И
2634;;для;ДЛЯ;PR;;;, если _для_ американцев это;я;л;д;;;;PR;ДЛЯ;PR;Я
2635;;американцев;АМЕРИКАНЕЦ;S m anim gen pl;;;, если для _американцев_ это прям;в;е;ц;н;а;к;S;АМЕРИКАНЕЦ;S m anim gen pl;Ц
2636;;это;ЭТО;SPRO n - acc sg;;;если для американцев _это_ прям;о;т;э;;;;SPRO;ЭТО;S n - acc sg;О
2637;"<distinct form=""";;;;;;;;;;;;;;;;
2638;<dist>;прям;;;;;;;;;;;;;;;
2639;""">";;;;;;;;;;;;;;;;
2640;;прямо;ПРЯМО;PART;;;прям _прямо_ такая трагедия;о;м;я;р;п;;ADV;ПРЯМО;ADV -;О
2641;</distinct>;;;;;;;;;;;;;;;;
2642;;такая;ТАКОЙ;APRO - nom sg plen f -;;;прямо _такая_ трагедия была ,;я;а;к;а;т;;APRO;ТАКОЙ;A - nom sg plen f -;Й
2643;;трагедия;ТРАГЕДИЯ;S f inan nom sg;;;прямо такая _трагедия_ была , шок;я;и;д;е;г;а;S;ТРАГЕДИЯ;S f inan nom sg;Я
2644;;была;БЫТЬ;V ipf praet sg indic f intr act;;;такая трагедия _была_ , шок .;а;л;ы;б;;;V;БЫТЬ;V ipf praet sg indic f -;Ь
2645;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
2646;;шок;ШОК;S m inan nom sg;;;трагедия была , _шок_ .;к;о;ш;;;;S;ШОК;S m inan nom sg;К
2647;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
2648;;;;;;;;;;;;;;;;;
2649;# sent = 222;;;;;;;;;;;;;;;;
2650;;Господи;ГОСПОДИ;INTJ;;;. _Господи_ , сейчас её;и;д;о;п;с;о;INTJ;ГОСПОДИ;INTJ;И
2651;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
2652;;сейчас;СЕЙЧАС;ADV -;;;Господи , _сейчас_ её убьют ,;с;а;ч;й;е;с;ADV;СЕЙЧАС;ADV -;С
2653;;её;ОНА;SPRO sg 3p f acc;;;Господи , сейчас _её_ убьют , что;ё;е;;;;;SPRO;ОНА;SPRO sg 3p f acc;А
2654;;убьют;УБИТЬ;V pf fut pl indic tran act 3p;;;, сейчас её _убьют_ , что;т;ю;ь;б;у;;V;УБИТЬ;V pf fut pl indic - 3p;Ь
2655;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
2656;;что;ЧТО;CONJ;;;её убьют , _что_ щас;о;т;ч;;;;CONJ;ЧТО;CONJ;О
2657;"<distinct form=""";;;;;;;;;;;;;;;;
2658;<dist>;щас;;;;;;;;;;;;;;;
2659;""">";;;;;;;;;;;;;;;;
2660;;сейчас;СЕЙЧАС;ADV -;;;щас _сейчас_ с ней;с;а;ч;й;е;с;ADV;СЕЙЧАС;ADV -;С
2661;</distinct>;;;;;;;;;;;;;;;;
2662;;с;С;PR;;;сейчас _с_ ней будет ?;с;;;;;;PR;С;PR;С
2663;;ней;ОНА;SPRO sg 3p f loc;;;сейчас с _ней_ будет ?;й;е;н;;;;SPRO;ОНА;SPRO sg 3p f loc;А
2664;;будет;БЫТЬ;V ipf fut sg indic intr act 3p;;;с ней _будет_ ?;т;е;д;у;б;;V;БЫТЬ;V ipf praes sg indic - 3p;Ь
2665;;?;?;PUNCT;;;;;;;;;;PUNCT;;;
2666;;;;;;;;;;;;;;;;;
2667;# sent = 223;;;;;;;;;;;;;;;;
2668;"<distinct form=""";;;;;;;;;;;;;;;;
2669;<dist>;аааа;;;;;;;;;;;;;;;
2670;""">";;;;;;;;;;;;;;;;
2671;;А;А;INTJ;;;аааа _А_ смеется;а;;;;;;CONJ;А;S - - nonflex -;А
2672;</distinct>;;;;;;;;;;;;;;;;
2673;"<span class=""note"">";;;;;;;;;;;;;;;;
2674;<note>;смеется;;;;;;;;;;;;;;;
2675;</span>;;;;;;;;;;;;;;;;
2676;;Господи;ГОСПОДИ;INTJ;;;смеется _Господи_ , он ,;и;д;о;п;с;о;INTJ;ГОСПОДИ;S m anim voc sg;И
2677;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
2678;;он;ОН;SPRO sg 3p m nom;;;Господи , _он_ , короче ,;н;о;;;;;SPRO;ОН;SPRO sg 3p m nom;Н
2679;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
2680;;короче;КОРОЧЕ;PARENTH;;;, он , _короче_ , Читосом лицо;е;ч;о;р;о;к;ADV;КОРОЧЕ;ADV comp;Е
2681;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
2682;;Читосом;ЧИТОС;S m inan ins sg;;;, короче , _Читосом_ лицо обмазал .;м;о;с;о;т;и;S;ЧИТОС;S m anim ins sg;С
2683;;лицо;ЛИЦО;S n inan acc sg;;;короче , Читосом _лицо_ обмазал .;о;ц;и;л;;;S;ЛИЦО;S n inan nom sg;О
2684;;обмазал;ОБМАЗАТЬ;V pf praet sg indic m tran act;;;, Читосом лицо _обмазал_ .;л;а;з;а;м;б;V;ОБМАЗАТЬ;V pf praet sg indic m -;Ь
2685;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
2686;;;;;;;;;;;;;;;;;
2687;# sent = 224;;;;;;;;;;;;;;;;
2688;;Всё;ВСЕ;APRO n inan acc sg;;;. _Всё_ .;ё;с;в;;;;S;ВСЕ;S n - nom sg;Е
2689;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
2690;;;;;;;;;;;;;;;;;
2691;# sent = 225;;;;;;;;;;;;;;;;
2692;;Он;ОН;SPRO sg 3p m acc;;;. _Он_ перемешал его и;н;о;;;;;SPRO;ОН;SPRO sg 3p m nom;Н
2693;;перемешал;ПЕРЕМЕШАТЬ;V pf praet sg indic m act tran;;;Он _перемешал_ его и вот;л;а;ш;е;м;е;V;ПЕРЕМЕШАТЬ;V pf praet sg indic m -;Ь
2694;;его;ОН;SPRO sg 3p m acc;;;Он перемешал _его_ и вот так;о;г;е;;;;SPRO;ОН;SPRO sg 3p m acc;Н
2695;;и;И;CONJ;;;Он перемешал его _и_ вот так вот;и;;;;;;CONJ;И;CONJ;И
2696;;вот;ВОТ;PART;;;перемешал его и _вот_ так вот;т;о;в;;;;PART;ВОТ;PART;Т
2697;;так;ТАК;ADVPRO;;;его и вот _так_ вот обмазался;к;а;т;;;;ADV;ТАК;ADV -;К
2698;;вот;ВОТ;PART;;;и вот так _вот_ обмазался .;т;о;в;;;;PART;ВОТ;PART;Т
2699;<noindex>[нрзб]</noindex>;;;;;;;;;;;;;;;;
2700;;обмазался;ОБМАЗАТЬСЯ;V pf praet sg indic m tran med;;;так вот _обмазался_ .;я;с;л;а;з;а;V;ОБМАЗАТЬСЯ;V pf praet sg indic m -;Я
2701;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
2702;;;;;;;;;;;;;;;;;
2703;# sent = 226;;;;;;;;;;;;;;;;
2704;;И;И;CONJ;;;. _И_ у него такие;и;;;;;;CONJ;И;CONJ;И
2705;;у;У;PR;;;И _у_ него такие еще;у;;;;;;PR;У;PR;У
2706;;него;ОН;SPRO sg 3p m gen;;;И у _него_ такие еще синие;о;г;е;н;;;SPRO;ОН;SPRO sg 3p m acc;Н
2707;;такие;ТАКОЙ;APRO - nom pl plen - -;;;И у него _такие_ еще синие волосы;е;и;к;а;т;;APRO;ТАКОЙ;A - nom pl plen - -;Й
2708;;еще;ЕЩЕ;ADV -;;;у него такие _еще_ синие волосы .;е;щ;е;;;;ADV;ЕЩЕ;ADV -;Е
2709;;синие;СИНИЙ;A - nom pl plen - -;;;него такие еще _синие_ волосы .;е;и;н;и;с;;A;СИНИЙ;A - nom pl plen - -;Й
2710;;волосы;ВОЛОС;S m inan nom pl;;;такие еще синие _волосы_ .;ы;с;о;л;о;в;S;ВОЛОС;S m inan nom pl;С
2711;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
2712;;;;;;;;;;;;;;;;;
2713;# sent = 227;;;;;;;;;;;;;;;;
2714;"<distinct form=""";;;;;;;;;;;;;;;;
2715;<dist>;гет;;;;;;;;;;;;;;;
2716;<dist>;аут;;;;;;;;;;;;;;;
2717;""">";;;;;;;;;;;;;;;;
2718;;Get;GET;NONLEX;;;гет аут _Get_ out .;t;e;g;;;;NONLEX;GET;NONLEX;T
2719;;out;OUT;NONLEX;;;аут Get _out_ .;t;u;o;;;;NONLEX;OUT;NONLEX;T
2720;</distinct>;;;;;;;;;;;;;;;;
2721;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
2722;;;;;;;;;;;;;;;;;
2723;# sent = 228;;;;;;;;;;;;;;;;
2724;"<span class=""note"">";;;;;;;;;;;;;;;;
2725;<note>;смеется;;;;;;;;;;;;;;;
2726;</span>;;;;;;;;;;;;;;;;
2727;;Уровень;УРОВЕНЬ;S m inan nom sg;;;смеется _Уровень_ знаний моего английского;ь;н;е;в;о;р;S;УРОВЕНЬ;S m inan nom sg;Ь
2728;;знаний;ЗНАНИЕ;S n inan gen pl;;;смеется Уровень _знаний_ моего английского .;й;и;н;а;н;з;S;ЗНАНИЕ;S n inan gen pl;Е
2729;;моего;МОЙ;APRO - gen sg plen m -;;;Уровень знаний _моего_ английского .;о;г;е;о;м;;APRO;МОЙ;A - gen sg plen m -;Й
2730;;английского;АНГЛИЙСКИЙ;A - gen sg plen m -;;;Уровень знаний моего _английского_ .;о;г;о;к;с;й;A;АНГЛИЙСКИЙ;A - gen sg plen m -;Й
2731;;,;,;PUNCT;;;;;;;;;;PUNCT;;;
2732;;;;;;;;;;;;;;;;;
2733;# sent = 229;;;;;;;;;;;;;;;;
2734;# #;;;;;;;;;;;;;;;;
2734;# #;;;;;;;;;;;;;;;;
